0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	1	0	1	6	9	11	15	24	32	35	32	28	31	24	20	20	16	13	6	7	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	1	6	12	31	69	112	214	381	640	957	994	1169	1334	1550	1732	1866	2652	2653	2434	2467	2245	1727	1536	1330	1028	761	672	552	418	288	214	130	124	81	46	25	12	15	0	0	9	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	1	1	1	2	7	14	17	18	67	65	100	149	114	226	203	187	169	161	95	81	64	59	38	36	30	26	22	15	16	6	5	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	0	3	5	6	10	11	20	159	232	393	776	1529	3683	4540	7567	6841	9823	9404	8754	8364	6326	7417	4362	3392	3557	2083	2595	1548	1194	1210	688	753	431	287	301	132	161	130	47	40	27	16	8	9	5	1	0	0	0	0	0	0	1
0	0	0	0	0	0	0	1	2	0	2	17	15	21	60	328	649	1021	1261	1450	1580	1630	1534	1339	1310	1017	1011	933	790	629	485	440	335	303	214	130	96	112	55	49	33	13	11	12	10	6	1	1	1	2	1	1	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	2	4	10	25	152	189	291	284	360	385	397	412	411	412	354	330	362	240	223	201	158	147	75	79	56	52	56	29	30	10	14	8	4	6	0	1	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	3	4	7	31	45	107	539	735	1297	1058	1489	1939	1897	1807	1197	1058	702	568	485	257	213	278	210	232	94	86	93	78	52	33	32	21	17	22	4	8	6	2	13	1	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	3	16	52	197	605	1306	2558	3971	5452	6505	6373	5906	4372	3492	2491	1729	1291	832	554	587	359	224	142	119	139	69	42	19	14	11	7	2	3	5	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	115	437	1039	1645	2644	3857	5083	5876	4543	3663	3078	2172	1563	1003	501	392	275	166	67	37	41	28	9	5	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	13	32	42	87	591	1587	3172	4435	7137	9991	10479	10103	7423	6108	4659	3500	2799	1853	1341	855	602	521	276	150	87	104	62	22	9	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6	33	95	141	265	866	1712	3444	3372	5261	6584	5740	6607	3988	3921	2659	2272	2237	1406	1057	621	480	410	213	101	59	24	20	7	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	21	69	117	192	524	918	1540	1578	1792	2332	1964	2515	1698	1538	1140	1004	972	558	508	443	311	333	171	147	52	31	30	5	6	7	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	1	28	57	159	388	542	1230	1868	2964	2982	3840	4615	4492	4799	2891	2953	2029	1662	1458	978	907	712	566	526	342	273	175	87	83	43	20	21	12	8	5	4	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	0	1	6	11	67	236	568	985	1636	1700	2281	2873	3271	2862	3033	3131	3115	3022	2163	2075	1482	1226	1062	792	636	518	429	344	242	225	146	136	65	61	46	16	20	4	8	2	1	0	1	0	0	0	0	0	0	0	0
1	1	1	1	2	13	43	124	276	693	1809	3266	5096	5963	6346	6094	5511	4310	3007	2764	3044	2949	2614	1965	1703	1269	1089	837	655	478	415	352	261	201	135	105	75	37	31	12	5	4	4	0	1	1	2	1	0	0	0	1	0	0	0	0
0	0	0	0	1	0	1	3	8	26	105	315	766	1724	3208	4923	6469	6889	6301	5590	5103	3947	3032	2073	1479	1266	953	649	504	355	312	241	172	144	103	98	71	50	42	24	29	7	3	5	2	7	1	1	2	1	0	0	0	0	0	0
0	0	0	0	0	1	0	0	3	9	62	211	705	1639	2965	5130	6162	7306	6192	5194	4802	3764	3120	2020	1616	1277	839	619	406	304	242	173	129	75	52	39	26	18	8	7	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	14	109	324	835	1874	3649	4828	5557	5231	4716	4019	3538	2657	1962	1566	1063	749	518	362	255	163	124	75	53	30	14	15	9	5	6	3	5	2	1	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	4	37	72	248	662	1414	3119	4180	5107	5385	5424	5507	5271	4683	4227	3416	2513	2187	1806	1444	1067	780	576	442	302	213	91	101	52	23	10	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	3	34	249	924	2665	5167	7446	8246	7520	6387	4627	3594	2718	2111	1657	1268	1011	769	596	418	287	204	156	111	88	55	48	26	17	20	10	13	6	9	17	4	3	4	2	1	1	1	2	0	0	0
0	0	0	0	0	0	0	0	0	0	3	11	47	148	475	1836	3789	5453	6813	7304	6363	5328	3860	2821	2104	1588	1061	823	644	423	346	241	208	119	84	61	29	34	16	13	8	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	36	101	293	845	2527	6503	10988	15010	17014	17836	15096	12894	9949	7640	5970	3873	2907	2022	1454	1059	672	478	380	289	181	141	104	98	66	63	22	19	13	5	10	3	1	0	0	0	0	0	0	1	1	0
0	0	0	0	0	0	0	0	0	0	31	98	255	727	1948	4602	9188	11509	14724	15501	12978	12339	9207	7684	6280	4205	3631	2705	2099	1643	1185	912	679	495	369	256	211	132	67	37	24	21	22	21	10	6	6	8	2	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	14	75	186	569	1534	3678	6845	8337	10826	11001	9671	9020	6658	5535	4284	3027	2488	1597	1233	885	610	461	354	278	151	118	96	68	40	24	18	9	2	6	1	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	3	2	3	4	76	222	512	1089	2321	4807	7295	8529	9314	9029	8255	6879	5699	4635	3572	2790	2200	1549	1174	845	663	502	316	261	178	155	85	83	53	27	19	22	16	17	4	4	4	3	1	1	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	12	39	117	504	1220	2655	5284	6812	8255	8306	7462	7156	5920	5423	4715	3496	2922	2122	1715	1340	918	701	444	274	194	112	81	47	22	16	4	3	4	1	1	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7	17	60	295	868	2110	4248	5776	6817	6559	5821	4879	3799	3105	2523	1773	1398	1014	752	551	466	351	282	208	166	131	81	62	31	14	12	12	4	3	3	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	5	14	60	156	341	920	1943	3068	4696	5435	5492	5407	4625	3798	3005	1991	1311	951	662	412	316	230	148	133	89	40	46	35	19	16	3	4	1	2	3	1	0	1	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	13	30	67	232	721	1597	3166	4328	5563	5634	5429	4858	3706	2759	2014	1392	897	673	400	292	217	163	120	78	53	37	24	20	12	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	4	8	18	55	172	680	1603	2916	4713	5510	5265	4563	3613	2797	2018	1166	779	434	326	172	158	121	82	40	29	27	19	19	6	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	1	15	41	14	48	1202	2169	2886	286	2195	1593	1264	904	478	257	163	109	67	66	36	26	5	3	4	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

# Madurez															
0.08	0.11	0.15	0.21	0.27	0.35	0.44	0.53	0.62	0.7	0.77	0.83	0.87	0.91	0.93	0.95	0.97	0.98	0.98	0.99	0.99	0.99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	

# Wmed
14.32	16.86	19.66	22.72	26.06	29.67	33.57	37.77	42.27	47.09	52.21	57.67	63.45	69.57	76.04	82.86	90.03	97.57	105.48	113.76	122.42	131.48	140.93	150.77	161.02	171.69	182.77	194.27	206.2	218.56	231.36	244.6	258.3	272.44	287.05	302.12	317.65	333.67	350.16	367.13	384.6	402.55	421.01	439.97	459.43	479.41	499.91	520.92	542.47	564.54	587.15	610.29	633.98	658.22	683.02	708.37	

# sigmaR   
0.6

# dts 	
0.91 0.5    
 
# Loo_k_Lo_cv_M      
132.8 0.08 55 0.1 0.20    

# h 
0.8

# hiper_estabilidad_q
1

# Sel_A50_rango 
5      1  

# nbloquesSel
2 

# ybloquesSel
1960 2004

# nbloquesq
5

# ybloquesq
1960 2001 2004 2008 2012

# Fase_q 
2

# Fase_hiperestabilidad
-3

# Fase_selectividad 
2  

# Opt_seldomo
-3

# Fase_Lo 
4   

# Fase_cvLo
-4 

# Fase_F
2

# log_priorRo 
3.175

# opt_Ro
1

# Fase_desvRt
1

# Fase_No
-1

# nmf
4

# mF
1e-5	0.5    1.0     1.5

# nproy
10

# opt_FMRS
-1

# FMRS
0.24907

